date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:22:54	37320/37320	---M--	200	added ('OK')	image/png	etag:%2212825c6-91c8-5d4d1b0062780%22	https://KKLINIKIN.in/wp-content/uploads/2022/01/brain.png	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/wp-content/uploads/2022/01/brain.png	(from https://KKLINIKIN.in/)
14:22:54	14858/14858	---M--	200	added ('OK')	image/png	etag:%221282966-3a0a-5d4d1b86da4c0%22	https://KKLINIKIN.in/wp-content/uploads/2022/01/dumbell.png	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/wp-content/uploads/2022/01/dumbell.png	(from https://KKLINIKIN.in/)
14:22:54	26379/26379	---M--	200	added ('OK')	image/png	etag:%221282a56-670b-5d4d1bf0b5e80%22	https://KKLINIKIN.in/wp-content/uploads/2022/01/knee.png	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/wp-content/uploads/2022/01/knee.png	(from https://KKLINIKIN.in/)
14:22:54	113598/113598	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20May%202025%2018:22:53%20GMT	https://KKLINIKIN.in/corporate-wellness/	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/corporate-wellness/index.html	(from https://KKLINIKIN.in/)
14:22:54	53670/53670	---M--	200	added ('OK')	image/jpeg	etag:%221282da6-d1a6-6000baf2f0b00%22	https://KKLINIKIN.in/wp-content/uploads/2023/07/Startup-India-KKLINIKIN.jpg	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/wp-content/uploads/2023/07/Startup-India-KKLINIKIN.jpg	(from https://KKLINIKIN.in/)
14:22:55	126425/126425	---M--	200	added ('OK')	image/png	etag:%221282d9c-1edd9-6000c0b275ac0%22	https://KKLINIKIN.in/wp-content/uploads/2023/07/KKLINIKIN-MSME-Certificate.png	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/wp-content/uploads/2023/07/KKLINIKIN-MSME-Certificate.png	(from https://KKLINIKIN.in/)
14:22:55	100519/100519	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20May%202025%2018:22:54%20GMT	https://KKLINIKIN.in/spine-physiotherapy/	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/spine-physiotherapy/index.html	(from https://KKLINIKIN.in/)
14:22:55	51850/51850	---M--	200	added ('OK')	image/png	etag:%221282bd8-ca8a-5d4d23214d500%22	https://KKLINIKIN.in/wp-content/uploads/2022/01/physiotherapy.png	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/wp-content/uploads/2022/01/physiotherapy.png	(from https://KKLINIKIN.in/)
14:22:56	1044470/1044470	---M--	200	added ('OK')	application/pdf	etag:%221282da1-feff6-6000baab6a240%22	https://KKLINIKIN.in/wp-content/uploads/2023/07/KKLINIKIN-START-UP-1.pdf	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/wp-content/uploads/2023/07/KKLINIKIN-START-UP-1.pdf	(from https://KKLINIKIN.in/)
14:22:56	42325/42325	---M--	200	added ('OK')	image/png	etag:%221282995-a555-5d4d23a118280%22	https://KKLINIKIN.in/wp-content/uploads/2022/01/idea.png	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/wp-content/uploads/2022/01/idea.png	(from https://KKLINIKIN.in/)
14:22:56	457921/457921	---M--	200	added ('OK')	image/jpeg	etag:%221282b07-6fcc1-5d53dee4872c0%22	https://KKLINIKIN.in/wp-content/uploads/2022/01/pexels-karolina-grabowska-4506107-1-scaled.jpg	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/wp-content/uploads/2022/01/pexels-karolina-grabowska-4506107-1-scaled.jpg	(from https://KKLINIKIN.in/)
14:22:56	39217/39217	---M--	200	added ('OK')	image/png	etag:%221282986-9931-5d4d24147d2c0%22	https://KKLINIKIN.in/wp-content/uploads/2022/01/healing.png	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/wp-content/uploads/2022/01/healing.png	(from https://KKLINIKIN.in/)
14:22:56	100481/100481	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20May%202025%2018:22:55%20GMT	https://KKLINIKIN.in/rehabilitation-after-surgery/	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/rehabilitation-after-surgery/index.html	(from https://KKLINIKIN.in/)
14:22:56	593/593	---M--	200	added ('OK')	image/png	etag:%22be3069-251-6342c88d3f122%22	https://KKLINIKIN.in/wp-content/plugins/widget-google-reviews/assets/img/guest.png	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/wp-content/plugins/widget-google-reviews/assets/img/guest.png	(from https://KKLINIKIN.in/)
14:22:57	100514/100514	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20May%202025%2018:22:56%20GMT	https://KKLINIKIN.in/cardiopulmonary-conditioning/	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/cardiopulmonary-conditioning/index.html	(from https://KKLINIKIN.in/)
14:22:57	7489/7489	---M--	200	added ('OK')	image/png	etag:%221282d72-1d41-5f20155355180%22	https://KKLINIKIN.in/wp-content/uploads/2023/01/ANI-KKLINIKIN.png	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/wp-content/uploads/2023/01/ANI-KKLINIKIN.png	(from https://KKLINIKIN.in/)
14:22:58	22098/22098	---M--	200	added ('OK')	image/png	etag:%221282d26-5652-5df984e0c3840%22	https://KKLINIKIN.in/wp-content/uploads/2022/05/KKLINIKIN-News-300x300.png	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/wp-content/uploads/2022/05/KKLINIKIN-News-300x300.png	(from https://KKLINIKIN.in/)
14:22:58	442323/442323	---M--	200	added ('OK')	image/png	etag:%221282c9c-6bfd3-5d950d0c907c0%22	https://KKLINIKIN.in/wp-content/uploads/2022/03/Get-Physiotherapy-at-home-in-Delhi-NCR-1024x705.png	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/wp-content/uploads/2022/03/Get-Physiotherapy-at-home-in-Delhi-NCR-1024x705.png	(from https://KKLINIKIN.in/)
14:22:58	983875/983875	---M--	200	added ('OK')	image/png	etag:%221282c6e-f0343-5d78081432400%22	https://KKLINIKIN.in/wp-content/uploads/2022/02/KKLINIKIN-Frozen-Shoulder-1920-%c3%97-1321-px-1024x705.png	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/wp-content/uploads/2022/02/KKLINIKIN-Frozen-Shoulder-1920-%c3%97-1321-px-1024x705.png	(from https://KKLINIKIN.in/)
14:22:58	328131/328131	---M--	200	added ('OK')	image/jpeg	etag:%221282a91-501c3-5d6770ea993c0%22	https://KKLINIKIN.in/wp-content/uploads/2022/01/pexels-andrea-piacquadio-3760275.jpg	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/wp-content/uploads/2022/01/pexels-andrea-piacquadio-3760275.jpg	(from https://KKLINIKIN.in/)
14:22:58	11814/11814	---M--	200	added ('OK')	image/png	etag:%221282d78-2e26-5f201554493c0%22	https://KKLINIKIN.in/wp-content/uploads/2023/01/The-Print-KKLINIKIN.png	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/wp-content/uploads/2023/01/The-Print-KKLINIKIN.png	(from https://KKLINIKIN.in/)
14:22:58	102033/102033	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20May%202025%2018:22:58%20GMT	https://KKLINIKIN.in/neuro-physiotherapy/	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/neuro-physiotherapy/index.html	(from https://KKLINIKIN.in/)
14:22:59	76022/76022	---M--	200	added ('OK')	image/png	etag:%221282d0c-128f6-5df984f005c40%22	https://KKLINIKIN.in/wp-content/uploads/2022/05/News-KKLINIKIN.png	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/wp-content/uploads/2022/05/News-KKLINIKIN.png	(from https://KKLINIKIN.in/)
14:22:59	13487/13487	---M--	200	added ('OK')	image/png	etag:%221282d75-34af-5f20155260f40%22	https://KKLINIKIN.in/wp-content/uploads/2023/01/Asian-News-KKLINIKIN.png	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/wp-content/uploads/2023/01/Asian-News-KKLINIKIN.png	(from https://KKLINIKIN.in/)
14:22:59	8578/8578	---M--	200	added ('OK')	image/png	etag:%221282dcb-2182-5d4d998bbf5c0%22	https://KKLINIKIN.in/wp-content/uploads/elementor/thumbs/KKLINIKIN-lOGO1-e1641405439599-piksj782nof96im51hkmes5whr1kafs4qygle8ddog.png	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/wp-content/uploads/elementor/thumbs/KKLINIKIN-lOGO1-e1641405439599-piksj782nof96im51hkmes5whr1kafs4qygle8ddog.png	(from https://KKLINIKIN.in/)
14:22:59	4776/4776	---M-Z	200	added ('OK')	text/javascript	etag:%229e28ef-12a8-6234f3ce086c0-gzip%22	https://KKLINIKIN.in/wp-includes/js/dist/hooks.min.js?ver=4d63a3d491d11ffd8ac6	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/wp-includes/js/dist/hooks.min4fdd.js	(from https://KKLINIKIN.in/)
14:23:00	100425/100425	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20May%202025%2018:22:59%20GMT	https://KKLINIKIN.in/deconditioning/	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/deconditioning/index.html	(from https://KKLINIKIN.in/)
14:23:00	9141/9141	---M-Z	200	added ('OK')	text/javascript	etag:%22dc05df-23b5-6116e76a714c0-gzip%22	https://KKLINIKIN.in/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/wp-includes/js/dist/i18n.minc33c.js	(from https://KKLINIKIN.in/)
14:23:00	12512/12512	---M-Z	200	added ('OK')	text/javascript	etag:%22be0611-30e0-63271f836e8dd-gzip%22	https://KKLINIKIN.in/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=6.0.6	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/wp-content/plugins/contact-form-7/includes/swv/js/indexfc7a.js	(from https://KKLINIKIN.in/)
14:23:00	13452/13452	---M-Z	200	added ('OK')	text/javascript	etag:%22be05f8-348c-63271f836cd84-gzip%22	https://KKLINIKIN.in/wp-content/plugins/contact-form-7/includes/js/index.js?ver=6.0.6	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/wp-content/plugins/contact-form-7/includes/js/indexfc7a.js	(from https://KKLINIKIN.in/)
14:23:00	3859/3859	---M-Z	200	added ('OK')	text/javascript	etag:%22c826b4-f13-633dc11897086-gzip%22	https://KKLINIKIN.in/wp-content/plugins/wpcf7-redirect/build/assets/frontend-script.js?ver=a0c286e30e803dfa8dc4	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/wp-content/plugins/wpcf7-redirect/build/assets/frontend-script185c.js	(from https://KKLINIKIN.in/)
14:23:00	99961/99961	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20May%202025%2018:22:59%20GMT	https://KKLINIKIN.in/orthopedic-physiotherapy/	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/orthopedic-physiotherapy/index.html	(from https://KKLINIKIN.in/)
14:23:00	93953/93953	---M-Z	200	added ('OK')	text/javascript	etag:%22be1221-16f01-634b95a3e8a3a-gzip%22	https://KKLINIKIN.in/wp-content/plugins/chaty/js/cht-front-script.min.js?ver=3.4.11677322051	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/wp-content/plugins/chaty/js/cht-front-script.minab0d.js	(from https://KKLINIKIN.in/)
14:23:01	28667/28667	---M-Z	200	added ('OK')	text/javascript	etag:%22be1a88-6ffb-63509d47136e5-gzip%22	https://KKLINIKIN.in/wp-content/plugins/header-footer-elementor/inc/js/frontend.js?ver=2.3.1	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/wp-content/plugins/header-footer-elementor/inc/js/frontend254d.js	(from https://KKLINIKIN.in/)
14:23:01	5407/5407	---M-Z	200	added ('OK')	text/javascript	etag:%22c81eb4-151f-633635ed5ab04-gzip%22	https://KKLINIKIN.in/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.28.4	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/wp-content/plugins/elementor/assets/js/webpack.runtime.min89ce.js	(from https://KKLINIKIN.in/)
14:23:01	48393/48393	---M-Z	200	added ('OK')	text/javascript	etag:%22c8176f-bd09-633635ecb7d7b-gzip%22	https://KKLINIKIN.in/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.28.4	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/wp-content/plugins/elementor/assets/js/frontend-modules.min89ce.js	(from https://KKLINIKIN.in/)
14:23:01	101792/101792	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20May%202025%2018:23:01%20GMT	https://KKLINIKIN.in/sports-rehabilitation/	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/sports-rehabilitation/index.html	(from https://KKLINIKIN.in/)
14:23:02	21464/21464	---M-Z	200	added ('OK')	text/javascript	etag:%229c08ea-53d8-62d7c8e3fbb80-gzip%22	https://KKLINIKIN.in/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/wp-includes/js/jquery/ui/core.minb37e.js	(from https://KKLINIKIN.in/)
14:23:02	44243/44243	---M-Z	200	added ('OK')	text/javascript	etag:%22c8176d-acd3-633635ecb2b72-gzip%22	https://KKLINIKIN.in/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.28.4	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/wp-content/plugins/elementor/assets/js/frontend.min89ce.js	(from https://KKLINIKIN.in/)
14:23:03	100084/100084	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20May%202025%2018:23:01%20GMT	https://KKLINIKIN.in/geriatrics-care/	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/geriatrics-care/index.html	(from https://KKLINIKIN.in/)
14:23:04	121026/121026	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20May%202025%2018:23:02%20GMT	https://KKLINIKIN.in/faqs/	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/faqs/index.html	(from https://KKLINIKIN.in/)
14:23:05	96835/96835	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20May%202025%2018:23:02%20GMT	https://KKLINIKIN.in/become-a-partner/	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/become-a-partner/index.html	(from https://KKLINIKIN.in/)
14:23:05	115203/115203	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20May%202025%2018:23:02%20GMT	https://KKLINIKIN.in/techniques/	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/techniques/index.html	(from https://KKLINIKIN.in/)
14:23:05	99894/99894	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20May%202025%2018:23:03%20GMT	https://KKLINIKIN.in/contact-us/	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/contact-us/index.html	(from https://KKLINIKIN.in/)
14:23:06	95860/95860	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20May%202025%2018:23:04%20GMT	https://KKLINIKIN.in/pay-now/	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/pay-now/index.html	(from https://KKLINIKIN.in/)
14:23:06	130163/130163	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20May%202025%2018:23:05%20GMT	https://KKLINIKIN.in/physio-at-home/	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/physio-at-home/index.html	(from https://KKLINIKIN.in/)
14:23:07	107847/107847	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20May%202025%2018:23:05%20GMT	https://KKLINIKIN.in/why-physiotherapy-at-home-is-important/	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/why-physiotherapy-at-home-is-important/index.html	(from https://KKLINIKIN.in/)
14:23:07	109359/109359	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20May%202025%2018:23:05%20GMT	https://KKLINIKIN.in/signs-and-symptoms-for-frozen-shoulder/	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/signs-and-symptoms-for-frozen-shoulder/index.html	(from https://KKLINIKIN.in/)
14:23:07	108068/108068	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20May%202025%2018:23:05%20GMT	https://KKLINIKIN.in/sciatica/	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/sciatica/index.html	(from https://KKLINIKIN.in/)
14:23:07	134731/134731	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20May%202025%2018:23:06%20GMT	https://KKLINIKIN.in/blog-2/	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/blog-2/index.html	(from https://KKLINIKIN.in/)
14:23:07	142747/142747	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20May%202025%2018:23:07%20GMT	https://KKLINIKIN.in/physiotherapist-at-home-in-delhi/	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/physiotherapist-at-home-in-delhi/index.html	(from https://KKLINIKIN.in/)
14:23:07	224340/224340	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22c8245b-36c54-633635ed7b290%22	https://KKLINIKIN.in/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.36.0	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsfcca.eot	(from https://KKLINIKIN.in/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.36.0)
14:23:07	99440/99440	---M--	200	added ('OK')	font/woff2	etag:%22c82460-18470-633635ed9066a%22	https://KKLINIKIN.in/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.36.0	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsfcca.woff2	(from https://KKLINIKIN.in/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.36.0)
14:23:08	122324/122324	---M--	200	added ('OK')	font/woff	etag:%22c8245e-1ddd4-633635ed8db72%22	https://KKLINIKIN.in/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.36.0	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsfcca.woff	(from https://KKLINIKIN.in/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.36.0)
14:23:08	162913/162913	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20May%202025%2018:23:07%20GMT	https://KKLINIKIN.in/physio-at-home-in-gurgaon/	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/physio-at-home-in-gurgaon/index.html	(from https://KKLINIKIN.in/)
14:23:08	224180/224180	---M--	200	added ('OK')	font/ttf	etag:%22c8245d-36bb4-633635ed88969%22	https://KKLINIKIN.in/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.36.0	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsfcca.ttf	(from https://KKLINIKIN.in/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.36.0)
14:23:09	142294/142294	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20May%202025%2018:23:08%20GMT	https://KKLINIKIN.in/physio-at-home-in-noida/	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/physio-at-home-in-noida/index.html	(from https://KKLINIKIN.in/)
14:23:10	148971/148971	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20May%202025%2018:23:08%20GMT	https://KKLINIKIN.in/physio-at-home-in-ghaziabad/	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/physio-at-home-in-ghaziabad/index.html	(from https://KKLINIKIN.in/)
14:23:10	120544/120544	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20May%202025%2018:23:08%20GMT	https://KKLINIKIN.in/physiotherapy-at-home-in-indirapuram/	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/physiotherapy-at-home-in-indirapuram/index.html	(from https://KKLINIKIN.in/)
14:23:10	35527/35527	---M--	200	added ('OK')	image/png	etag:%2212825c3-8ac7-5d4aaddb97140%22	https://KKLINIKIN.in/wp-content/uploads/2022/01/bg-about-line2x-e1621773952171.png	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/wp-content/uploads/2022/01/bg-about-line2x-e1621773952171.png	(from https://KKLINIKIN.in/wp-content/uploads/elementor/css/post-5016.css?ver=1734724871)
14:23:10	340251/340251	---M--	200	added ('OK')	image/svg+xml	etag:%22c8245c-5311b-633635ed80498%22	https://KKLINIKIN.in/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.36.0	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsfcca.svg	(from https://KKLINIKIN.in/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.36.0)
14:23:10	94469/94469	---M--	200	added ('OK')	image/png	etag:%22128291d-17105-5d4aaddd7f5c0%22	https://KKLINIKIN.in/wp-content/uploads/2022/01/circle-pattern-2x.png	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/wp-content/uploads/2022/01/circle-pattern-2x.png	(from https://KKLINIKIN.in/wp-content/uploads/elementor/css/post-5016.css?ver=1734724871)
14:23:11	446699/446699	---M--	200	added ('OK')	image/jpeg	etag:%221282b7b-6d0eb-5d53dd44b9dc0%22	https://KKLINIKIN.in/wp-content/uploads/2022/01/pexels-ryutaro-tsukata-5473182-scaled.jpg	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/wp-content/uploads/2022/01/pexels-ryutaro-tsukata-5473182-scaled.jpg	(from https://KKLINIKIN.in/wp-content/uploads/elementor/css/post-5016.css?ver=1734724871)
14:23:11	255951/255951	---M--	200	added ('OK')	image/jpeg	etag:%221282b83-3e7cf-5d53ded544ec0%22	https://KKLINIKIN.in/wp-content/uploads/2022/01/pexels-ryutaro-tsukata-5473184-1.jpg	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/wp-content/uploads/2022/01/pexels-ryutaro-tsukata-5473184-1.jpg	(from https://KKLINIKIN.in/wp-content/uploads/elementor/css/post-5016.css?ver=1734724871)
14:23:11	52738/52738	---M--	200	added ('OK')	image/png	etag:%221282916-ce02-5d4aade9e5300%22	https://KKLINIKIN.in/wp-content/uploads/2022/01/circle-pattern-2-2x.png	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/wp-content/uploads/2022/01/circle-pattern-2-2x.png	(from https://KKLINIKIN.in/wp-content/uploads/elementor/css/post-5016.css?ver=1734724871)
14:23:12	223892/223892	---M--	200	added ('OK')	font/woff2	etag:%22c00754-36a94-632d68f23782a%22	https://KKLINIKIN.in/wp-content/themes/twentytwenty/assets/fonts/inter/Inter-upright-var.woff2	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/wp-content/themes/twentytwenty/assets/fonts/inter/Inter-upright-var.woff2	(from https://KKLINIKIN.in/wp-content/themes/twentytwenty/style.css?ver=2.9)
14:23:12	236832/236832	---M--	200	added ('OK')	font/woff2	etag:%22c00753-39d20-632d68f237442%22	https://KKLINIKIN.in/wp-content/themes/twentytwenty/assets/fonts/inter/Inter-italic-var.woff2	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/wp-content/themes/twentytwenty/assets/fonts/inter/Inter-italic-var.woff2	(from https://KKLINIKIN.in/wp-content/themes/twentytwenty/style.css?ver=2.9)
14:23:12	69499/69499	---M--	200	added ('OK')	image/png	etag:%22be1213-10f7b-634b95a3e826a%22	https://KKLINIKIN.in/wp-content/plugins/chaty/images/whatsapp.png	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/wp-content/plugins/chaty/images/whatsapp.png	(from https://KKLINIKIN.in/wp-content/plugins/chaty/css/chaty-front.min.css?ver=3.4.11677322051)
14:23:12	74582/74582	---M--	200	added ('OK')	image/png	etag:%22be1217-12356-634b95a3e826a%22	https://KKLINIKIN.in/wp-content/plugins/chaty/images/whatsapp-welcome-popup.png	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/wp-content/plugins/chaty/images/whatsapp-welcome-popup.png	(from https://KKLINIKIN.in/wp-content/plugins/chaty/css/chaty-front.min.css?ver=3.4.11677322051)
14:23:13	595/595	---M--	200	added ('OK')	image/png	etag:%22be1211-253-634b95a3e826a%22	https://KKLINIKIN.in/wp-content/plugins/chaty/images/header-top.png	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/wp-content/plugins/chaty/images/header-top.png	(from https://KKLINIKIN.in/wp-content/plugins/chaty/css/chaty-front.min.css?ver=3.4.11677322051)
14:23:13	406/406	---M--	200	added ('OK')	image/png	etag:%22be120d-196-634b95a3e826a%22	https://KKLINIKIN.in/wp-content/plugins/chaty/images/header-bottom.png	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/wp-content/plugins/chaty/images/header-bottom.png	(from https://KKLINIKIN.in/wp-content/plugins/chaty/css/chaty-front.min.css?ver=3.4.11677322051)
14:23:13	151556/151556	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22c824a4-25004-633635eddffe3%22	https://KKLINIKIN.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://KKLINIKIN.in/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?ver=5.15.3)
14:23:13	151556/151556	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22c824a4-25004-633635eddffe3%22	https://KKLINIKIN.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://KKLINIKIN.in/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?ver=5.15.3)
14:23:14	81612/81612	---M--	200	added ('OK')	font/woff2	etag:%22c824ab-13ecc-633635edfa9ad%22	https://KKLINIKIN.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://KKLINIKIN.in/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?ver=5.15.3)
14:23:14	97804/97804	---M--	200	added ('OK')	font/woff	etag:%22c824a7-17e0c-633635edf8685%22	https://KKLINIKIN.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/Users/laptop/Downloads/dlkdqd/KKLINIKIN.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://KKLINIKIN.in/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?ver=5.15.3)
